Stride Duration,Stride Width,Turn Radius,Walk Sequence Length,Forward Stride Length,Lateral Stride Length,In Place Turn Size,Turn Right,Turn Left Point,Forward,Wonky Step,Side Left,Turn Left,Side Right,Turn Right Point,Backward,Fall
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 29, 0.3, 0.15, 0.102, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 22, 0.301, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.301, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.301, 0.1, 0.0125, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.0125, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.0125, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.01, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 31, 0.4, 0.1, 0.101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 29, 0.3, 0.15, 0.102, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 31, 0.3, 0.15, 0.101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.03, 0.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.03, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 5, 0.3, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 29, 0.3, 0.15, 0.102, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 31, 0.3, 0.15, 0.101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 29, 0.3, 0.15, 0.102, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 22, 0.301, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.301, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 6, 0.1, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 6, 0.1, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 29, 0.3, 0.15, 0.102, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 31, 0.3, 0.15, 0.101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 15, 0.1, 0.1, 0.02, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 35, 0.3, 0.15, 0.196349540849, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 32, 0.3, 0.15, 0.102, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 31, 0.4, 0.1, 0.101, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 22, 0.301, 0.1, 0.101, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.301, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.6, 0.2, 2, 15, 0.301, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.6, 0.2, 2, 15, 0.301, 0.1, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.6, 0.2, 2, 15, 0.301, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.6, 0.2, 2, 15, 0.301, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.03, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 15, 0.52, 0.1, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.1, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 15, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 10, 0.05, 0.1, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 10, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 1, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 2, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 5, 0.05, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.76, 0.2, 2, 7, 0.01, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 1, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 15, 0.05, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 9, 0.1, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.02, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.05, 0.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.05, 0.1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 13, 0.02, 0.05, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 13, 0.02, 0.05, 0.1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.1, 0.03, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.03, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.1, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.02, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.4, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.03, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.005, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.1, 0.03, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.03, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.04, 0.1, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.7, 0.2, 2, 1, 0.52, 0.1, 0.1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.02, 0.1, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.02, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.02, 0.1, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 5, 0.02, 0.1, 0.05, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
0.63, 0.2, 2, 15, 0.4, 0.05, 0.1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.02, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.02, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.05, 0.03, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.1, 0.05, 0.01, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 9, 0.4, 0.05, 0.01, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 9, 0.52, 0.05, 0.01, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 9, 0.52, 0.05, 0.01, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 9, 0.52, 0.05, 0.01, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 7, 0.52, 0.05, 0.01, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.1, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.01, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.01, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.1, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.1, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.1, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 2, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 6, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 8, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.05, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 9, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 10, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 2, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 4, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.7, 0.2, 2, 1, 0.52, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.52, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 4, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.05, 0.05, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
0.63, 0.2, 2, 3, 0.4, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.4, 0.05, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 3, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 15, 0.05, 0.05, 0.05, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.63, 0.2, 2, 6, 0.05, 0.05, 0.05, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
